cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance
2.0,6614.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.337653581787309,0.6733450158473333,0.5966794310596243,0.6132759649844862
2.0,6615.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.324246166552072,0.6776758461405633,0.6432194086575995,0.6120940526864815
2.0,6616.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4417211919789716,0.6869822220861193,0.6015189499106229,0.6266375560488581
2.0,6617.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3654197291156804,0.6913751188487929,0.5839372366679569,0.6339273450385694
2.0,6618.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4265828525752324,0.68166214146927,0.6164407201608906,0.5967998046545304
2.0,6619.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4182088070438845,0.7140106048232546,0.6099730262838378,0.6331670321472382
2.0,6620.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.381205911255432,0.6933290507489703,0.6135265527926226,0.6438766258062975
2.0,6621.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.422016330120352,0.6870362007301016,0.607095913976524,0.6143758367854986
2.0,6622.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3978852082597393,0.6975240403168304,0.6100426746020964,0.6258828598390356
2.0,6623.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3915208564866828,0.6865940102545157,0.6254982916072975,0.6229116433612919
2.0,6624.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3710358598962573,0.6940029695671607,0.6064852955479801,0.5899761756214974
2.0,6625.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3663906706900746,0.7388852094956034,0.63633509793352,0.6356123518281592
2.0,6626.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.430916149651803,0.6999409810880455,0.6001661010317703,0.6040740564265653
2.0,6627.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.411609840648728,0.6614283322060142,0.6012172046112146,0.5888837526530517
2.0,6628.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3881771461344288,0.6673865823580021,0.6025129059591442,0.5985543180907588
2.0,6629.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4319362141091845,0.6811083752641099,0.6121801086411589,0.5995011363659254
2.0,6630.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4367136340175053,0.6971594614623241,0.5977116098276617,0.6346254108711914
2.0,6631.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4041768823544136,0.672576713706427,0.6110668729395163,0.6217476795753626
2.0,6632.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.388823000734,0.6702668945466123,0.6232036118551509,0.6154688807732555
2.0,6633.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4162906466125587,0.7046453806810764,0.634778371399716,0.6125067772794072
2.0,6634.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3741568050636257,0.7091093164873947,0.6433574658029176,0.6122356964140485
2.0,6635.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4409617298979565,0.6884748364836252,0.6313617738094797,0.6245382158885471
2.0,6636.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.435484991507021,0.6802878282442585,0.6074777763256632,0.6026551218434603
2.0,6637.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.42654780148744,0.6638464319784511,0.5674918411726051,0.6004085227996919
2.0,6638.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.390533684272215,0.7052824095249596,0.606124916049736,0.6174017957815104
2.0,6639.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3400271122259024,0.6832298841469366,0.6317676115038907,0.6064861249818568
2.0,6640.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.5088063165773606,0.6555911124429022,0.6179681246053353,0.5923183502268855
2.0,6641.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.370781117677964,0.6967080546899164,0.6047302533811056,0.6199746494728677
2.0,6642.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.341977742991562,0.6624660035176723,0.5914753699216467,0.6005698385972944
2.0,6643.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4421613620896485,0.6691770673422993,0.6035471351497581,0.6245688541716076
2.0,6644.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4522721438411628,0.7171485012220975,0.6148776784076376,0.6027979618136121
2.0,6645.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4092202692701545,0.6917638867527481,0.6113103737500231,0.6144252840201235
2.0,6646.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3812848847926587,0.6751648767178837,0.6223343616317434,0.6098778328023529
2.0,6647.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4844647568546145,0.6514558364579144,0.5926258301274502,0.5779324508359933
2.0,6648.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.349670028088852,0.6834398316340099,0.5961134621087358,0.630518289112621
2.0,6649.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4076935857495734,0.6589223391152436,0.6286133489686144,0.5592583947673425
2.0,6650.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3682116428823123,0.698749886884451,0.605625430107615,0.6057942263948083
2.0,6651.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.386453034542889,0.6946794570020798,0.6240385411289838,0.6153759482753657
2.0,6652.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3791285944810143,0.6555720704712565,0.5937128369941679,0.6333661751433641
2.0,6653.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4665204643799568,0.6929779293839098,0.6134955747485888,0.611117121376425
2.0,6654.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3570828422711285,0.6704389757981731,0.6135268837706043,0.603824442348251
2.0,6655.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.449691536196319,0.706161373462085,0.6073732943239593,0.6229799392685832
2.0,6656.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3607929243691492,0.6841035938820089,0.5994904698832602,0.6112044168396328
2.0,6657.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4097846469547877,0.6626837170211282,0.5890614258908907,0.6075884136745551
2.0,6658.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3675663377950027,0.6705675727544763,0.5985134469354597,0.6070194134700911
2.0,6659.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3939404136121794,0.6687397893631404,0.5904496500228026,0.6397937910485973
2.0,6660.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4836543881925217,0.6591014915361931,0.5731497587752709,0.6113306219745392
2.0,6661.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.488771413917408,0.6776962707403411,0.6253118787546031,0.6164847967513979
2.0,6662.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4160721091609587,0.6576391857858387,0.6182776019983293,0.6106647969850867
2.0,6663.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3922815899597527,0.6489767784989728,0.6009320509322146,0.6148991884966951
2.0,6664.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4070630895385774,0.7103830823172159,0.6047430248131402,0.6227856659843386
2.0,6665.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4004189107286416,0.6720946893699886,0.6171113931083102,0.5961304630688634
2.0,6666.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.404912390351379,0.687606735254248,0.5921949348836528,0.6098367516963884
2.0,6667.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.434274960651,0.669375813939237,0.5953557612685298,0.611782418409127
2.0,6668.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.421447766863205,0.6998049523306737,0.6181005808311707,0.6124436947815712
2.0,6669.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3917125748297643,0.6733524064233429,0.5817513567576695,0.5901770955492416
2.0,6670.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4186193122035173,0.6757939288941708,0.6250763881635774,0.6179582860408753
2.0,6671.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3676935698562476,0.6837246012674564,0.6019785660059196,0.5976991671803878
2.0,6672.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4003871863466766,0.6866905959775612,0.5958333022353233,0.5940102646154707
2.0,6673.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.407938278743042,0.6606955986391945,0.6110960978591328,0.606439811251896
2.0,6674.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4486961744695392,0.6434666910972038,0.5921777074753615,0.5891758114249557
2.0,6675.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.417672372836409,0.6601918119094797,0.5997763824724242,0.5882842197014589
2.0,6676.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3746346215400016,0.707345940018251,0.6135535396474244,0.6165313135610809
2.0,6677.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3840799746969727,0.7006242263044631,0.6151644620480627,0.6109104854534879
2.0,6678.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.395509626267018,0.7088455120384326,0.6153239697477211,0.6075809217889161
2.0,6679.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3658422316937826,0.687641868562211,0.6224302703660295,0.6209429729112397
2.0,6680.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.398897866965295,0.7275613736466464,0.6212987631923437,0.6230841625846704
2.0,6681.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.42231059136274,0.7084151369224693,0.6299687210291083,0.6108799760406806
2.0,6682.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.465189343605491,0.6847731307953974,0.59505246657411,0.607491552927381
2.0,6683.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.372199842014534,0.7084789845238719,0.609315221070933,0.6133104008495073
2.0,6684.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.397705382031966,0.670285537398073,0.6049626789547404,0.6005620587866297
2.0,6685.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4136321874717392,0.6959153015138074,0.6269095415596155,0.607624079758496
2.0,6686.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.380475328988522,0.6785908715735267,0.6298737899462159,0.6159524606618725
2.0,6687.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3916399901615493,0.6867726993363662,0.6206391497215512,0.6254420132086456
2.0,6688.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.384103874076502,0.6824358693266469,0.6076336897587344,0.5917372970667926
2.0,6689.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4161502997005035,0.6519257944034983,0.5987797917973428,0.5890944899649783
2.0,6690.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4154681539240963,0.6768962643374971,0.5926394323779337,0.6240453903656238
2.0,6691.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.399209193608445,0.68713021499846,0.6168232889332594,0.5676480369035775
2.0,6692.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4500014682762266,0.6737160698300921,0.6285033258889268,0.5843919753048696
2.0,6693.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3642669022527727,0.6952900315544817,0.6324594473198458,0.5938658987120328
2.0,6694.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3700406463109656,0.7144198870771378,0.6269180066760924,0.6216103297475959
2.0,6695.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.403379611281953,0.6901060889936541,0.6068292075728091,0.5946951524643632
2.0,6696.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3815576954645366,0.7039051776729692,0.6048094561824395,0.6452295814543522
2.0,6697.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4346587366523607,0.6608864692699405,0.6203799191164984,0.606273173417455
2.0,6698.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4134826852234856,0.6949237993126102,0.6274962961008372,0.637784204433833
2.0,6699.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4049006158252917,0.6771682182306732,0.6038863633906398,0.5995489481447189
2.0,6700.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.384835379953913,0.7064805259842271,0.5740669379560763,0.6069060521025819
2.0,6701.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3960118925600913,0.6886135987264148,0.6410654679998531,0.5814078405778086
2.0,6702.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3811733861200106,0.6524555196827475,0.6016971169982505,0.5905910213460753
2.0,6703.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.461695407883519,0.6754930210675667,0.6212111840675483,0.6358612043936985
2.0,6704.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3756250450237615,0.6845810937066631,0.6027722701264636,0.6025461143378702
2.0,6705.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4404249553529875,0.6923354064796516,0.6159298798055688,0.6057002961607186
2.0,6706.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.376185564260368,0.6736221023023441,0.6092912488928796,0.6395817745160369
2.0,6707.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.447460374195941,0.7085864637820787,0.6106107547865373,0.6282345240925816
2.0,6708.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.461520896107178,0.6778403373824655,0.602932638214167,0.6217359025002838
2.0,6709.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.416210290790456,0.6616082011018745,0.6154648755393803,0.5983731849506638
2.0,6710.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4220077385853003,0.6705244872230329,0.6205006597839853,0.6059886376887067
2.0,6711.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.415849755429763,0.6907621079083636,0.6135142810045322,0.6156612257029267
2.0,6712.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4322491353431372,0.6607719749746411,0.5953147533511425,0.5941874830002111
2.0,6713.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.423407182775792,0.6801086069361599,0.6141157370535638,0.6102058362830161
2.0,6714.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.417386477150191,0.6671206705258876,0.6174394277800921,0.5913616416116346
2.0,6715.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.358589060144464,0.6758559864756541,0.6141996472275368,0.5946462669255118
2.0,6716.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4033611045283005,0.6866400581172235,0.6138237614432407,0.6291424021998031
2.0,6717.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.380283879316244,0.6665279950632728,0.6092534441584594,0.6196447511386699
2.0,6718.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4851836138895322,0.6786846284839314,0.6092184561048148,0.5974877613511634
2.0,6719.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3814256375285168,0.7253771724554692,0.6016087829017734,0.62225489792237
2.0,6720.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4857527753628106,0.6543808429950285,0.5692392085247424,0.6157904872931883
2.0,6721.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.355156720679142,0.696332313221903,0.595276711838749,0.612390561448812
2.0,6722.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.326448854589765,0.7223572926287262,0.5967082444990616,0.6343578699814373
2.0,6723.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.394041610969967,0.6768351718828421,0.5908430667835831,0.6082356308526865
2.0,6724.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.411699126436054,0.6623551390922584,0.6278580034009097,0.6028176047333668
2.0,6725.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.483958697829429,0.6587512129092676,0.5947620369937623,0.5893354868466496
2.0,6726.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4641956507514435,0.6707890678854275,0.6218964854091903,0.6088761877000799
2.0,6727.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.359860948791297,0.681482330980531,0.5980589098661072,0.6266325849195938
2.0,6728.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4384292713300444,0.7071012041071782,0.5952149166662102,0.6124348915728618
2.0,6729.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3211785594478638,0.7004424825716382,0.6072513934873633,0.5996779754744974
2.0,6730.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4167069986129546,0.6549395903353536,0.6111759472582801,0.5852382707370757
2.0,6731.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.447388832402673,0.6584616713323799,0.6090462846379455,0.6095338621398972
2.0,6732.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3784305774284062,0.6791223843975902,0.5957387273871081,0.5988901958434646
2.0,6733.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.417628721823909,0.6727074363047637,0.6165333877952627,0.6009018642465366
2.0,6734.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4284913361714158,0.7043939396814727,0.625187638418616,0.5967194510846375
2.0,6735.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3849168852441553,0.6836101434237186,0.6132612576706145,0.6182810629107288
2.0,6736.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3594950657609375,0.6443067923435031,0.5936296536155976,0.5783637788250462
2.0,6737.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4100667043952506,0.6942283164617999,0.5976987609385268,0.595842671697244
2.0,6738.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3690200673436648,0.6678691427969081,0.5949742292639253,0.5880212784575278
2.0,6739.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.456966028703166,0.6812133454016234,0.6254830917347625,0.5886006556660361
2.0,6740.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3942427012657137,0.703376295101931,0.611586154829979,0.6032972481695358
2.0,6741.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.418210671835654,0.7201893261214943,0.6179986367851442,0.6101328398993935
2.0,6742.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3298827524314145,0.6862554403605284,0.616602100993083,0.6310850044041614
2.0,6743.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3728635649662215,0.6598364130697771,0.5882427671469083,0.5850171087428768
2.0,6744.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4000035639097006,0.6593269350890714,0.6051081817041124,0.6250371724176438
2.0,6745.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4213613718930653,0.6604166050463104,0.6096217383817184,0.5918362286648704
2.0,6746.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3401053423134397,0.6857366755056357,0.5779219443305854,0.6088632060871524
2.0,6747.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.42461694349692,0.649606068448265,0.5878906540334066,0.5995404812163807
2.0,6748.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.421976901868444,0.689851957515563,0.6137583487841655,0.5804959996678093
2.0,6749.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.396423186342022,0.6739404773391144,0.6013815008246867,0.6053973308524678
2.0,6750.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.356238707616145,0.6682337080785417,0.60601036373758,0.5907074342471198
2.0,6751.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.338491995946001,0.6951197654886279,0.6072413529014505,0.6180827075209994
2.0,6752.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.455213445255481,0.6648375635792659,0.6149318496554143,0.5934228329814655
2.0,6753.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4181421219369637,0.6447944822275301,0.6189036956160497,0.607642668740194
2.0,6754.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.416850711845392,0.7022892333365615,0.627852014212321,0.6391924877462185
2.0,6755.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.396995524012536,0.6800403168184482,0.6105698123366425,0.6067026394080082
2.0,6756.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4263240441123743,0.660037669797934,0.5818164619776681,0.609934961002473
2.0,6757.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.5056444174608345,0.687352253372635,0.6007597338890966,0.5875380569348856
2.0,6758.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.410776416641939,0.6740821570697219,0.6106850168602107,0.6046836489217551
2.0,6759.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.364709147308216,0.6960011189247218,0.6095830641966109,0.6019323597648336
2.0,6760.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3987429704650474,0.655876346036176,0.6112171815630225,0.5886403582314048
2.0,6761.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4339168422605018,0.6860268081426245,0.598847934703201,0.5926853691179291
2.0,6762.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4187063260236594,0.6509954898637156,0.6143294736685243,0.6051635663862736
2.0,6763.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3977162888603947,0.653977062550661,0.6126870197088754,0.5915106944504326
2.0,6764.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4159584984142457,0.7023338050340087,0.6127404761826022,0.6189263730542436
2.0,6765.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.412907500304654,0.6975566663071522,0.6223805482777517,0.6108727059747836
2.0,6766.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4457926974940927,0.6944864790977952,0.6016034201012697,0.6268441192019171
2.0,6767.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.496748220416763,0.7034716549143702,0.6021414627447853,0.6176150405906204
2.0,6768.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3540412555744834,0.6752189347273305,0.5813005076409743,0.5986380881964767
2.0,6769.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.348608037124689,0.6708614901112233,0.599808699593682,0.5841906295859512
2.0,6770.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.412304676134588,0.6923900591742908,0.6358207590883961,0.6040651092008479
2.0,6771.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3958370047471105,0.6708574022821592,0.6054485077222094,0.6155508493256748
2.0,6772.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4282763671716068,0.6629175428503337,0.5874375103592133,0.6187799468433319
2.0,6773.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4061262112753483,0.6691653170925522,0.5986302629771182,0.585451341849646
2.0,6774.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3682973227396493,0.6717920632958041,0.5945086594880691,0.5904385890479679
2.0,6775.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.328391914606692,0.6706709880353755,0.6002438866091477,0.604581973126843
2.0,6776.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3818264175110326,0.6999818071529177,0.5997351910100853,0.6118513903764896
2.0,6777.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4674585118364805,0.6956294209276672,0.5799561575610239,0.6210489558554853
2.0,6778.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3456230940843965,0.6520757929665508,0.6011779428053224,0.6104349993901791
2.0,6779.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.442318143836833,0.6884052330067266,0.6097512248436422,0.6024905654957373
2.0,6780.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.443138708609603,0.666713152273315,0.6033983958023269,0.6088488607815183
2.0,6781.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.410710865319511,0.6967576419714727,0.618666433270845,0.6331960773755497
2.0,6782.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3995850179286573,0.6905764550355827,0.6139915447941169,0.5938472561925492
2.0,6783.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3402585970760676,0.694744042304709,0.6092710452440943,0.6215221837990643
2.0,6784.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4386024232336285,0.6769024950738701,0.6116535635989501,0.6196910460041574
2.0,6785.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3584550869965133,0.6459474716842236,0.5950915044687526,0.6246061664692936
2.0,6786.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.444158271113352,0.7075084510580446,0.6049721929254629,0.6256930042702005
2.0,6787.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.39792293939485,0.6619387478774842,0.5918950140779717,0.5919681400978962
2.0,6788.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.362287817679575,0.6923367174693741,0.6110056343829227,0.6041902674673362
2.0,6789.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.378755643106539,0.640045221963324,0.5853401229533256,0.616568291156863
2.0,6790.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3553509561029253,0.710423850683484,0.622322971258015,0.6140800339240727
2.0,6791.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4001535462910626,0.6869110415176576,0.6024385352573162,0.6215475509208459
2.0,6792.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4068463856648434,0.6743071550217157,0.6190017825138915,0.6018445473954039
2.0,6793.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3680514875850793,0.6725490979328919,0.6338532595575231,0.5987516485638543
2.0,6794.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3995759580601748,0.6818220918470277,0.6145110587908097,0.6052500615106465
2.0,6795.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4070750912530285,0.6734979011444119,0.6321167601061777,0.6027845351908181
2.0,6796.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4221315694258014,0.6999177203185717,0.5834731607231677,0.6065776322827618
2.0,6797.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3245809469486627,0.674068317090349,0.6154728606878789,0.5959083315485441
2.0,6798.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.441248025009277,0.6916168861463722,0.6106935624209334,0.6140453987279182
2.0,6799.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3626375990623973,0.6726282962088193,0.6256561024366637,0.5914383450905618
2.0,6800.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.369332963976101,0.6809667743433423,0.6314607557382211,0.6152285637183069
2.0,6801.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4064314910806646,0.6961442157626664,0.6242328731458439,0.6320623405762983
2.0,6802.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.426269100182887,0.6539652909902386,0.6074158937051863,0.6012556859614976
2.0,6803.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.380191832420809,0.6555710864073884,0.6109196091972137,0.6002100505554928
2.0,6804.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3976690144608868,0.6997336911793625,0.6103044114806109,0.6268277001702892
2.0,6805.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3504785816438463,0.659291733493365,0.6067870707075874,0.5629600309706885
2.0,6806.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4168979357153253,0.6812717077699046,0.5980229550116267,0.6278797803651489
2.0,6807.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.370749780961047,0.6598534311799182,0.5873665213113629,0.6056087269539498
2.0,6808.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3449311808294344,0.6805830084372892,0.6166300997058357,0.6442974206185836
2.0,6809.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.399412127280646,0.6632281609787468,0.58761404158455,0.6056054816996674
2.0,6810.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.384548133214555,0.6613893330450904,0.6334079654543207,0.593632169995211
2.0,6811.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3746323145148693,0.6662132542511271,0.6215651830941081,0.6114465785095042
2.0,6812.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3815692570807547,0.6899066983721754,0.6066638411823329,0.6174001947847462
2.0,6813.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3591554821878287,0.6977717838512872,0.6257474733324289,0.6137791139530431
2.0,6814.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.38989921832539,0.7170017608945165,0.598433719546987,0.5945733671436724
